Image URL,Building Name,Property Description,Street Number,Street Name,Street Suffix,Subdivision,Unit Number,Address,City/Location,Zip Code,Year Built,List Price,MLS Number,Building SqFt,Balcony SF,Bathroom Description,Baths Full,Baths Half,Baths Total,Bed Room Description,Bedrooms
#N/A,HIGHLAND TOWER,"Stunning custom penthouse with coveted north & east views. Three bedrooms, two with en-suite baths, powder room. Gorgeous hardwood flooring , custom carpet, floor to ceiling windows, and remote shades. Kitchen features marble counters, gas cooktop, wine refrigerator and microwave drawer. Two large storage units, two parking spaces and multiple balconies. Full service luxury living include 24/7 concierge, valet, gym, pool/sp. Fabulous location near River Oaks District, Highland Village and The Galleria.",2207,Bancroft,Street,Highland Tower,1706,2207 Bancroft Street Unit#1706,Houston,77027,2010,"$1,225,000",79529748,1818,145,"Double Sinks, Primary Bath + Separate Shower, Primary w/Tub",2,1,2.1,"All Bedrooms Down, Primary Bed - 1st Floor, Walk-In Closet",3
#N/A,THE PARAMOUNT,"The Paramount will be the next brilliant addition to the Houston skyline by Randall Davis, the builder of the Arabella, the Marlowe and many other iconic high-rise buildings in several states. The Paramount is scheduled for completion in spring of 2022 and will combine architectural design excellence with Art Deco features, world-class finishes, exceptional amenities and an exclusive location between the Galleria & River Oaks. This classic, elegant building will have 24 stories with 50 exclusive condos featuring graciously-sized rooms, exquisite finishes & outdoor terraces. Unit #1801 has 3,605 sq. ft., 2 terraces, 3 en suite bedrooms, a study, large living areas and will be on the 18th floor with dazzling views of the north, east & west parts of Houston.",3723,Westheimer,Road,The Paramount,1202,3723 Westheimer Road Unit#1202,Houston,77027,2022,"$1,230,000",29323633,2021,115,"Double Sinks, Half Bath, Primary Bath + Separate Shower",2,1,2.1,"All Bedrooms Down, Primary Bed - 1st Floor",2
#N/A,PALISADE PALMS,"Endless views from the 23rd floor of both the Beach and Bay from three large balconies totaling 609 square feet!  This Signature Newport floor plan boasts 10' ceilings, stone flooring, custom lighting, surround sound, electric window coverings, crown molding and so much more. Luxurious Bayside Master offers a private balcony, large walk-in closet and an en suite bath. Two ample additional bedrooms with fantastic views plus two additional baths make this a perfect fit for your family and guests.  Beachside balcony has plenty of space for dining and relaxing!  Purchase today and enjoy the beach resort lifestyle with the ones you love! NOTE: For a 3D Walk-Through, Click Virtual Tour Link Above!",801,Beach,Drive,PALISADE PALMS,TW2312,801 E Beach Drive Unit#TW2312,Galveston,77550,2008,"$1,240,000",11628572,2342,609,"Double Sinks, Primary Bath + Separate Shower",3,0,3,All Bedrooms Down,3
#N/A,OTHER,"Welcome to the Timeless, Forward-Aimed, Design-Centric world of housing innovation with Lock & Leave convenience and 24/7 reception & security surveillance. 12 floors of exquisite interior design details featuring inviting finishes, Bosch appliances, and state-of-the-art amenities.  13 ft floor- to- ceiling windows with sweeping 360* unrestricted views of Texas A&M University and the Brazos Valley create seamless indoor/outdoor patio living and entertaining. Designed to delight from sunrise to sunset! A private community recreation center, pool deck with cabana comforts, pet-friendly with indoor pet stations, dog park with full-service pet center are all on-site and private climate-controlled storage rooms are available. Convenient parking garage with reserved parking. Located next to a 40-acre private Nature Preserve and Wildlife Sanctuary and close proximity to Traditions Golf Course. A new Aggie tradition of fine living!",1,Innovation Circle,,Innovation Towers,7-1,1 Innovation Circle Unit#7-1,Bryan,77807,,"$1,260,000",8856652,2354,,,2,1,2.1,,2
#N/A,THE MOND,"The Mond at the Museums is Sophistication & Modern City Living in the heart of Houston's Museum District. Immerse yourself in a fascinating world of art, culture, entertainment & only steps away from the 400-acre Herman Park! This 8-story luxury high-rise contains only 20 residences w/features that an art lover will enjoy. The Dune Floorplan includes 2 corners of windows showcasing North, South and Eastern views. Luxury features includes Eggersman Cabinets, Silestone countertops, Miele Appliances w/Gas Cooking, Oversized Custom Closets by California Closets, 10 ft Ceilings, Pre-wiring for Motorized Shades, Level 5 Museum Quality Wall Finish w/LED Art Lighting, Pre-wiring for Surround Sound & Home Automation, Large Outdoor Terraces with Gas Grill and Fireplace, 2 Assigned Parking Spaces in Gated Garage & 24-Hour Concierge. Sleek Lines, Wonderfully Open Floorplans and Floor to Ceiling Windows in one of the top cultural districts in the country.",5104,Caroline,Street,Museum District,302,5104 Caroline Street Unit#302,Houston,77004,2020,"$1,283,000",10392373,2876,,"Double Sinks, Half Bath, Primary Bath + Separate Shower, Primary w/Tub",2,1,2.1,"En-Suite Bath, Walk-In Closet",2
#N/A,THE MODERNE RICE VILLAGE,"Moderne Rice Village is the only all penthouse building with 6 full floors of residences and private elevator access. Interior features includes gorgeous white oak wood flooring throughout, white quartz countertops, European Armony cabinetry, Fisher and Paykel appliances and Thermador wine tower.  This boutique mid-rise condominium has a walk score of 92 and MOVE IN READY! Exclusive sales presentation available.",2406,Tangley,,The Moderne Rice Village,500,2406 Tangley Unit#500,Houston,77005,2019,"$1,290,000",48948122,2549,310,"Double Sinks, Primary Bath + Separate Shower, Primary w/Tub",2,1,2.1,Walk-In Closet,2
#N/A,THE HOUSTONIAN,"Rising above the forests of Memorial Park and sharing the lush grounds and gardens with the exclusive Houstonian Hotel, Club and Spa, The Houstonian Estates #206 offers a unique opportunity to be part of one of the city's most prestigious communities. Architect Tony Tamborello and designer Martha Brooks transformed an original unit to a home reminiscent of an Italian villa with modern amenities. The highly desirable second floor location provides easy access either by semi-private elevator or stairway. Treetop views and light from large windows perfectly balance the meticulously crafted wood interior finishes. This full service building provides 24/7 concierge, valet, and security staff. Building amenities include pool, gym, sauna, several private entertaining rooms, tennis, walking paths, and more.",121,Post Oak,Lane,Houstonian Estates Condo,206,121 N Post Oak Lane Unit#206,Houston,77024,1982,"$1,295,000",43566290,2849,,"Double Sinks, Primary Bath + Separate Shower",2,1,2.1,"1 Bedroom Down - Not Primary BR, All Bedrooms Down, Primary Bed - 1st Floor",2
#N/A,RIVA AT THE PARK,"Recent construction condominium built by Sims Luxury Builders.  Pristine location steps from Buffalo Bayou Park, Whole Foods and much more.  Travel to all of Houston’s best offerings in minutes.  Experience lock and leave living including a 24/7 concierge, fitness center, indoor/outdoor rooftop lounge with grilling area and more normally found in Houston’s largest condominium communities but in a much more intimate setting consisting of only 29 residences. This sprawling and bright two bedroom home offers grand entertaining and a private split bedroom layout with tons of upgrades! Included are two designated parking spaces and a 10x10 climate-controlled storage unit.  See photos for more details!",3331,D'Amico,Street,RIVA AT THE PARK,405,3331 D'Amico Street Unit#405,Houston,77019,2018,"$1,295,000",67972919,2430,,,2,1,2.1,"1 Bedroom Down - Not Primary BR, All Bedrooms Down, Primary Bed - 1st Floor",2
#N/A,OTHER,"Welcome to the Timeless, Forward-Aimed, Design-Centric world of housing innovation with Lock & Leave convenience and 24/7 reception & security surveillance. 12 floors of exquisite interior design details featuring inviting finishes, Bosch appliances, and state-of-the-art amenities.  13 ft floor- to- ceiling windows with sweeping 360* unrestricted views of Texas A&M University and the Brazos Valley create seamless indoor/outdoor patio living and entertaining. Designed to delight from sunrise to sunset! A private community recreation center, pool deck with cabana comforts, pet-friendly with indoor pet stations, dog park with full-service pet center are all on-site and private climate-controlled storage rooms are available. Convenient parking garage with reserved parking. Located next to a 40-acre private Nature Preserve and Wildlife Sanctuary and close proximity to Traditions Golf Course. A new Aggie tradition of fine living!",1,Innovation Circle,,Innovation Towers,8-1,1 Innovation Circle Unit#8-1,Bryan,77807,,"$1,295,000",50975971,2354,,,2,1,2.1,,2
#N/A,MONTEBELLO,"Located at the awe-inspiring Montebello, one of Houston's finest high-rises, Unit 124 in 1100 Uptown Park is a state-of-the-art home that emanates sophisticated poise and luxury. This iconic residence boasts sublime floor to ceiling windows throughout, giving you an experience filled with unparalleled panoramic views looking west and south. You will not want to miss sunsets from this balcony! Refined elegance greets you the moment you enter the foyer, gorgeous design elements of the open living areas allow superb amount of natural light to flood majority of the home.  You will love the full range of world class services and amenities offered by this exclusive building including a manned on-site guard, 24-hour concierge, valet, pool, workout facility, porter, lush, private grounds, and an exceptional staff. Excellent location within walking distance to Uptown Park and the Galleria, providing convenient access to upscale shopping centers, entertainment and restaurants!",1100,Uptown Park,Boulevard,Montebello Condo,124,1100 Uptown Park Boulevard Unit#124,Houston,77056,2003,"$1,299,000",89904798,2766,,"Disabled Access, Double Sinks, Primary Bath + Separate Shower, Whirlpool/Jetted Tub",2,1,2.1,"Sitting Area, Walk-In Closet",2
#N/A,BAYOU BEND TOWERS,"Float at treetops above Buffalo Bayou and unobstructed, panoramic big-sky vista of Downtown/MedCenter/Bayou/Greenway from all windows and two quiet picturesque balconies. Herringbone floors, granite inserts, art lighting, secret closets/storage, endless built-ins, millwork/molding in cherry and exotic woods, massive granite door casements, double thick counters of Moroccan Ammonite, Italian marble and Brazilian granite with custom steel touches. Italian silk blackouts over French lace creating a cocoon-like atmosphere. Private eat-in Siematic gourmet kitchen, Gaggennau and Sub-Zero appliances. Corian counters. Private balcony and partners office off master. Dual master ensuite bathrooms in white marble and black granite, Jacuzzi tub and showers, each with masterfully planned walk-in closets. City glow and morning sunrise magic herald this perfectly designed jewel box work of art. Minutes from everywhere that matters. Internationally published. Impeccable. You'll never want to leave.",101,Westcott,Street,Bayou Bend Towers,601,101 Westcott Street Unit#601,Houston,77007,1981,"$1,299,000",93164074,2126,,"Primary Bath + Separate Shower, Whirlpool/Jetted Tub",3,0,3,Primary Bed - 1st Floor,1
#N/A,ARABELLA,"Never lived in residence featuring 2,645 square feet of living space with 10 foot floor to ceiling windows, private elevator entry, spacious living area, 3 bedrooms, 3 baths, 1 half bath. High end kitchen appliances include Gaggenau, Thermador with Eggersmann cabinetry. Master suite features custom closets, ultra-luxurious bathroom with large shower and deep soaking tub. Amenities include full service valet, concierge, private garage parking and storage areas, indoor and outdoor swimming pool, gym, hotel-suite, entertainment area, dry sauna and dog salon. Conveniently located near River Oaks District, Galleria, and Uptown Park. Easy access to three major freeways.",4521,San Felipe,Street,Arabella,1105,4521 San Felipe Street Unit#1105,Houston,77027,2018,"$1,300,000",36052285,2645,,"Double Sinks, Half Bath, Primary Bath + Separate Shower, Primary w/Tub",3,1,3.1,,3
#N/A,OTHER,"Welcome to the Timeless, Forward-Aimed, Design-Centric world of housing innovation with Lock & Leave convenience and 24/7 reception & security surveillance. 12 floors of exquisite interior design details featuring inviting finishes, Bosch appliances, and state-of-the-art amenities.  13 ft floor- to- ceiling windows with sweeping 360* unrestricted views of Texas A&M University and the Brazos Valley create seamless indoor/outdoor patio living and entertaining. Designed to delight from sunrise to sunset! A private community recreation center, pool deck with cabana comforts, pet-friendly with indoor pet stations, dog park with full-service pet center are all on-site and private climate-controlled storage rooms are available. Convenient parking garage with reserved parking. Located next to a 40-acre private Nature Preserve and Wildlife Sanctuary and close proximity to Traditions Golf Course. A new Aggie tradition of fine living!",1,Innovation Circle,,Innovation Towers,9-4,1 Innovation Circle Unit#9-4,Bryan,77807,,"$1,319,000",52456825,2880,,,2,1,2.1,,3
#N/A,ARABELLA,"LOVE AT THE FIRST SIGHT,   OWN IT AND LIVE THE LIFE WITH LUXURY.     See this world renowned high rise condominium, ARABELLA, located next to River Oaks District and few block from Galleria, designed with art of superior exterior modeling and the interior with Modern Beauty, Elegance and Class. This Unit with beautiful view of Sunset over Galleria has the additional luxury of state of the art Remote Control Shades on all windows, Gorgeous custom made Closet with daylight from full glass wall and a 50 Ft long Balcony to enjoy the beauty of Sunset over Galleria. The Arabella Condo general amenities include a most luxurious Reception Lobby, Party Room, an outdoor Pool, an indoor Pool, fully equipped Gym, Spa, Steam Room, Guest Room and Valle Parking .",4521,San Felipe,Street,Arabella Condos,2404,4521 San Felipe Street Unit#2404,Houston,77027,2018,"$1,345,000",10160803,2016,350,"Double Sinks, Half Bath, Primary Bath + Separate Shower, Primary w/Tub, Whirlpool/Jetted Tub",2,1,2.1,"All Bedrooms Down, Primary Bed - 1st Floor, Sitting Area, Walk-In Closet",3
#N/A,ARABELLA,"10% EARNEST MONEY W/LENDER PRE APPROVAL!  LIVE ABOVE ALL THE OTHERS, DOWNTOWN VIEWS IN THIS SPECTACULAR 3BD 2.5 BATH.   WE WELCOME YOU TO THE DESIGN CENTRIC WORLD OF ARABELLA. PENTHOUSES WITH PRIVATE POOLS CROWN THE UPPER FLOORS.THE VAST VARIETY OF FLOOR PLANS, MOST WITH PRIVATE ELEVATOR ENTRIES, ADVANCED SPACE PLAN AND FINISHES OF THE AMENITY PACKAGES ARE BASED ON THE SIGNIFICANT EXPERIENCE OF THE DEV TEAM.",4521,San Felipe,,Arabella,1205,4521 San Felipe Unit#1205,Houston,77027,2018,"$1,350,000",79764859,2568,96,"Double Sinks, Primary Bath + Separate Shower",2,1,2.1,"2 Bedrooms Down, All Bedrooms Down, Primary Bed - 1st Floor",3
#N/A,THE MODERNE RICE VILLAGE,"Enjoy the spectacular panoramic views of Houston from your 2 terraces in this boutique mid-rise condominium! The Moderne features direct elevator access, one home per floor with unparalleled privacy. Interior features include oak wood flooring throughout, black quartz countertops, European Armony cabinetry, Fisher and Paykel appliances and Thermador wine tower.  MOVE IN READY! Exclusive sales presentation available.",2406,Tangley,,The Moderne Rice Village,600,2406 Tangley Unit#600,Houston,77005,2019,"$1,350,000",48443190,2549,310,"Double Sinks, Primary Bath + Separate Shower, Primary w/Tub",2,1,2.1,"2 Bedrooms Down, All Bedrooms Down",2
#N/A,MIMOSA TERRACE,"Mimosa Terrace is a boutique, luxury condominium situated on a quiet residential street in River Oaks. Uniquely designed for indoor/outdoor living, all homes boast large covered terraces. Create your own outdoor living space with summer kitchen options including a gas grill, sink and wall outlet for tv. Most terraces include a dedicated pet porch. Natural light spills through each home from the floor-to-ceiling window walls to the large windows in all bedrooms. Sophisticated interiors include the highly-revered Italian cabinet maker, Poliform, in kitchen, baths and master closet; Gaggenau appliances in kitchen and natural stone or quartz counters in kitchen and baths. Wood floors in all living areas and stone or tile in baths. The low HOA fee covers concierge and porter services for convenience, privacy and peace of mind. Elevator opens directly into home in larger residences. Enjoy spectacular views from the community rooftop terrace. Fireplace and wine room options are available.",2240,Mimosa,Drive,Mimosa Terrace,302,2240 Mimosa Drive Unit#302,Houston,77019,,"$1,350,000",40581766,1946,107,"Primary Bath + Separate Shower, Primary w/Tub, Tub w/shower",3,0,3,"All Bedrooms Down, En-Suite Bath, Walk-In Closet",2
#N/A,MANHATTAN,"A showcase penthouse located in the heart of the Galleria will leave you breathless. Magnificent views of Downtown Houston, the famous Waterwall, Williams Tower & Post Oaks redone streetline. Inside you are greeted by 38 foot classic marble Gallery entrance to a 2story circular living room, wet bar & private balcony. Open to a stunning kitchen boasting top of the line appliances+abundance of storage. 1 bedroom downstairs w/ensuite bathroom. 2nd floor is dedicated to the Masters retreat, resort style bathroom & office/library room overlooking the living areas. 3rd floor is a private media retreat in the sky /w 360 degree views. Building has resort-style salt water pool, the Party Rm complete w/patio overlooking the pool & 24-hr Concierge. The Manhattan is within proximity of Houston’s best dining, shopping & entertainment venues: The Galleria, Uptown Park, The River Oaks District & Highland Village. Add’l hallway storage closet. This is an apartment you will not want to miss seeing!",3030,Post Oak,Boulevard,Manhattan Condos,808,3030 Post Oak Boulevard Unit#808,Houston,77056,2002,"$1,360,000",47583301,4224,399,"Bidet, Double Sinks, Half Bath, Primary Bath + Separate Shower, Primary w/Tub, Whirlpool/Jetted Tub",2,1,2.1,"1 Bedroom Down - Not Primary BR, En-Suite Bath, Primary Bed - 2nd Floor, Walk-In Closet",2
#N/A,THE MOND,"Now Ready for immediate Move-In! The Mond at the Museums is Sophistication & Modern City Living in the heart of Houston's Museum District. Immerse yourself in a fascinating world of art, culture, entertainment & only steps away from the 400-acre Herman Park! The Lily plan offers generously proportioned rooms that easily allow you to entertain in a refined and spacious residence. Spectacular double height window in dining room. Offering the highest standards of luxury living, these residences offer interior finishes such as Miele appliances (gas), Eggersman cabinetry, Cosentino countertops, museum finish walls, LED art lighting and much more. Over-sized terrace (14x14) with gas grill, heat circulating fireplace and prewired for TV! Model now available to view. The Mondrian is a Masterpiece of Style and Function. Sleek Lines, Wonderfully Open Floorplans and Floor to Ceiling Windows in one of the top cultural districts in the country.",5104,Caroline,Street,Museum District,203,5104 Caroline Street Unit#203,Houston,77004,2020,"$1,362,000",71004922,3226,,"Double Sinks, Half Bath, Primary Bath + Separate Shower",3,1,3.1,All Bedrooms Down,3
#N/A,ASTORIA,"Magnificent Condo in the Heart of Galleria! Exquisite floor plan, 3/4 bedrooms, 4.5 baths, and a private elevator.  This stunning condo has large floor-to-ceiling windows, crafted w/timeless contemporary finishes, great natural light, and exudes elegance. Premier location blocks from the Houston Galleria, this condo has unobstructed views of the Downtown skyline & Uptown. This property is ideally situated in a walkable neighborhood near high-end shopping, dining, and is just a few blocks from Mastro's & The Post Oak Hotel. The perfect kitchen outfitted with Eggersmann cabinetry, Miele appliances, wine chiller, and gorgeous countertops. Two assigned parking spaces, and a downstairs storage unit, two master closets, perfect for today's modern style of luxury living. The master bedroom & bathroom offer unmatched functionality and design. The Astoria is a full-service building that includes amenities such as a social lounge, resort-style pool, state-of-the-art gym, valet & 24/7 concierge.",1409,Post Oak,Boulevard,Astoria Condos,1501,1409 Post Oak Boulevard Unit#1501,Houston,77056,2014,"$1,375,000",59595139,3136,,"Double Sinks, Half Bath, Primary Bath + Separate Shower, Whirlpool/Jetted Tub",4,1,4.1,"En-Suite Bath, Split Plan, Walk-In Closet",3
#N/A,OTHER,"Welcome to the Timeless, Forward-Aimed, Design-Centric world of housing innovation with Lock & Leave convenience and 24/7 reception & security surveillance. 12 floors of exquisite interior design details featuring inviting finishes, Bosch appliances, and state-of-the-art amenities.  13 ft floor- to- ceiling windows with sweeping 360* unrestricted views of Texas A&M University and the Brazos Valley create seamless indoor/outdoor patio living and entertaining. Designed to delight from sunrise to sunset! A private community recreation center, pool deck with cabana comforts, pet-friendly with indoor pet stations, dog park with full-service pet center are all on-site and private climate-controlled storage rooms are available. Convenient parking garage with reserved parking. Located next to a 40-acre private Nature Preserve and Wildlife Sanctuary and close proximity to Traditions Golf Course. A new Aggie tradition of fine living!",1,Innovation Circle,,Innovation Towers,10-4,1 Innovation Circle Unit#10-4,Bryan,77807,,"$1,379,000",65766620,2880,,,2,1,2.1,,3
#N/A,OTHER,"Welcome to the Timeless, Forward-Aimed, Design-Centric world of housing innovation with Lock & Leave convenience and 24/7 reception & security surveillance. 12 floors of exquisite interior design details featuring inviting finishes, Bosch appliances, and state-of-the-art amenities.  13 ft floor- to- ceiling windows with sweeping 360* unrestricted views of Texas A&M University and the Brazos Valley create seamless indoor/outdoor patio living and entertaining. Designed to delight from sunrise to sunset! A private community recreation center, pool deck with cabana comforts, pet-friendly with indoor pet stations, dog park with full-service pet center are all on-site and private climate-controlled storage rooms are available. Convenient parking garage with reserved parking. Located next to a 40-acre private Nature Preserve and Wildlife Sanctuary and close proximity to Traditions Golf Course. A new Aggie tradition of fine living!",1,Innovation Circle,,Innovation Towers,7-2,1 Innovation Circle Unit#7-2,Bryan,77807,,"$1,381,000",85331193,2581,,,2,1,2.1,,3
#N/A,CHATEAU TEN - WELCH,"Chateau 10 is a six story midrise with only ten residences (two homes per floor) nestled in the River Oaks area. The semi-private elevator opens into an elegant entry. Powder Room with designer wallpaper. Formal Dining Room with frosted bay window. Chef's Kitchen opens into a spacious Family Room with fireplace. Adjacent Wine Room with wine storage. Spacious Primary Bedroom with arched windows providing eastward views. The luxurious Primary Bath includes marble countertops and flooring, Victoria + Albert soaking tub, and frameless glass shower with rainhead fixture. Two guest bedrooms with en suite baths (one is currently used as a home gym). Hardwood flooring, 10' ceiling, Eggersmann cabinets, balcony with built-in gas grill. Two parking spaces, one shared storage room, and one private storage room.",2221,Welch,Street,Chateau 10 Condos,301,2221 Welch Street Unit#301,Houston,77019,2013,"$1,385,000",23594176,2834,,"Double Sinks, Primary Bath + Separate Shower",3,1,3.1,"All Bedrooms Down, En-Suite Bath, Primary Bed - 1st Floor",3
#N/A,VILLA D'ESTE,"Beautiful treetop views from this 4,035sf (per HCAD) unit with access to  2 large balconies from the master suite, formal dining room and family room. Wonderful floor plan with gracious formal living and dining, gorgeous library, light-filled family room and adjoining spacious kitchen with 2 large walk-in pantries. The elegant master retreat has generously sized dual baths. His bath has a dressing area, 2 closets and abundant storage. Her bath is oversized with 2 long walls of countertops and storage, soaking tub and custom fitted Programme Martin closet. Enjoy a pampered lifestyle with a staff known for impeccable service, 24 hour concierge and superb building management. Fitness center, tennis courts, pool, gardens and lovely public areas. Walk to restaurants, fine shopping, luxury hotel, hair salons and spa. Fabulous location!",1000,Uptown Park,Boulevard,Villa D Este Condo 02 Amd,64,1000 Uptown Park Boulevard Unit#64,Houston,77056,1999,"$1,390,000",85024364,4035,,"Bidet, Double Sinks, Half Bath, Primary Bath + Separate Shower, Tub w/shower, Two Primary Baths, Vanity Area, Whirlpool/Jetted Tub",3,1,3.1,"En-Suite Bath, Sitting Area, Walk-In Closet",3
#N/A,CHATEAU TEN - SUNSET,"Sophisticated mid-rise in highly sought after Southampton. Located on a quiet tree-lined street with lovely oak trees. The Chateau Ten on Sunset has a private garage entrance and separate storage unit with a semi-private elevator directly to your floor. The unit offers 4 bedrooms with all closets finished out. The large living and dining combo area is open and bright. The kitchen offers Eggersman designer cabinetry, quartz counter tops, Thermador stainless Industrial range, pot filler, under counter wine cooler and microwave drawer. Floor-to-ceiling leaded glass windows face Sunset Blvd.  Walk out onto the large partially covered large terrace overlooking the tree- lined boulevard.  All per Seller",1742,Sunset,,Chateau Ten Sunset,202,1742 Sunset Unit#202,Houston,77005,2014,"$1,390,000",97638798,2832,,"Double Sinks, Half Bath, Primary Bath + Separate Shower, Tub w/shower",3,1,3.1,"Primary Bed - 2nd Floor, Sitting Area, Walk-In Closet",4
#N/A,RIVA AT THE PARK,"Elegant living in the heart of the city, with all of Montrose at your fingertips, including Buffalo Bayou Park, which sits just across the street. The wonderful Riva at the Park provides the type of amenities you expect from a luxury highrise (24/7 concierge, fitness center, rooftop lounge with downtown views), yet with the more intimate, neighborly feel. This custom-outfitted 6th floor unit features stylish design elements throughout, from artistic wallpapers to one-of-a-kind light fixtures. Spacious, open layout of the kitchen, living room, and dining room is excellent for entertaining, while the study could make for a perfect home office. Kitchen boasts a large island with space for seating and quality Miele appliances, including an esspresso machine and wine fridge. Impressive primary suite consists of a generous bedroom, a lavish bath, and a truly massive walk-in closet. Walking distance to Whole Foods, Johnny Steele Dog Park, and plenty of shops and restaurants!",3331,D'Amico,Street,Riva at the Park,603,3331 D'Amico Street Unit#603,Houston,77019,2017,"$1,400,000",50619610,2715,,,2,1,2.1,All Bedrooms Down,2
#N/A,THE RESIDENCES AT THE ALLEN,"Living atop The Allen offers residents a unique opportunity to enjoy the best that Houston has to offer, all in one place. As a landmark mixed-use development, The Residences at The Allen sits above a Thompson hotel, giving residents among its 34 stories access to all of the world-class amenities only a hotel can offer, including 24/7 room service , an elite spa, a scenic pool deck and cabanas with food & beverage service, plus conveniences exclusive to condo owners: a 24/7 concierge, private lounge, amenities deck and indoor pool. The Allen also features 4 onsite restaurants, upscale retail shopping, and a state-of-the-art gym. All of this is in the city’s most prestigious River Oaks zip code, only seconds from downtown’s finest entertainment while being surrounded by the lush green of one Houston’s greatest treasures, neighboring Buffalo Bayou Park.",1711,Allen,Parkway,The Residences at The Allen,2902,1711 Allen Parkway Unit#2902,Houston,77019,,"$1,404,750",88267612,,,"Double Sinks, Half Bath",2,1,2.1,"En-Suite Bath, Sitting Area, Walk-In Closet",2
#N/A,THE PARAMOUNT,"The Paramount will be the next brilliant addition to the Houston skyline by Randall Davis, the builder of the Arabella, the Marlowe and many other iconic high-rise buildings in several states. The Paramount is scheduled for completion in spring of 2022 and will combine architectural design excellence with Art Deco features, world-class finishes, exceptional amenities and an exclusive location between the Galleria & River Oaks. This classic, elegant building will have 24 stories with 50 exclusive condos featuring graciously-sized rooms, exquisite finishes & outdoor terraces. Unit #1801 has 3,605 sq. ft., 2 terraces, 3 en suite bedrooms, a study, large living areas and will be on the 18th floor with dazzling views of the north, east & west parts of Houston.",3723,Westheimer,Road,The Paramount,1803,3723 Westheimer Road Unit#1803,Houston,77027,2022,"$1,405,000",12134154,2295,152,"Double Sinks, Half Bath, Primary Bath + Separate Shower",2,1,2.1,"All Bedrooms Down, Primary Bed - 1st Floor",2
#N/A,OTHER,"Welcome to the Timeless, Forward-Aimed, Design-Centric world of housing innovation with Lock & Leave convenience and 24/7 reception & security surveillance. 12 floors of exquisite interior design details featuring inviting finishes, Bosch appliances, and state-of-the-art amenities.  13 ft floor- to- ceiling windows with sweeping 360* unrestricted views of Texas A&M University and the Brazos Valley create seamless indoor/outdoor patio living and entertaining. Designed to delight from sunrise to sunset! A private community recreation center, pool deck with cabana comforts, pet-friendly with indoor pet stations, dog park with full-service pet center are all on-site and private climate-controlled storage rooms are available. Convenient parking garage with reserved parking. Located next to a 40-acre private Nature Preserve and Wildlife Sanctuary and close proximity to Traditions Golf Course. A new Aggie tradition of fine living!",1,Innovation Circle,,Innovation Towers,8-2,1 Innovation Circle Unit#8-2,Bryan,77807,,"$1,420,000",69901785,2581,,,2,1,2.1,,3
#N/A,RIVA AT THE PARK,"Come experience the luxury condo life in this 29 unit, recently constructed building right in the heart of the River Oaks shopping area. You will be wowed by the floor-to-ceiling windows that provide an incredible view of Allen Parkway and the Dunlavy! The gourmet kitchen features pop up cabinets, soft-close drawers, an enormous island, and all Miele appliances. The living room and formal dining room combine to provide an impressive entertaining space, complete with a balcony and 100 bottle wine refrigerator. The closet is a dream with expansive built in shelvings for shoes, custom drawers, and floor-to-ceiling clothing racks. This unit also comes with two designated parking spots in the parking garage as well as a 9x9 temperature controlled storage unit. The rooftop community entertaining space offers a full high-end kitchen and an outdoor balcony that provides unobstructed views of downtown Houston. Please view the virtual tour!",3331,D'Amico,Street,None,503,3331 D'Amico Street Unit#503,Houston,77019,2018,"$1,450,000",39289008,2750,80,"Double Sinks, Half Bath, Primary Bath Shower Only",2,1,2.1,"All Bedrooms Down, En-Suite Bath, Sitting Area, Walk-In Closet",2
#N/A,THE HOUSTONIAN,"STUNNING, completely renovated 2 BED + STUDY condo in the prestigious, highly sought, HOUSTONIAN, sure to impress!! Gorgeous remodeling from top to bottom includes, custom kitchen, bathrooms, flooring, HVAC, SS appliances, improved layout w/ high end finishes for todays lifestyle. Bright kitchen w/custom cabinets dressed in porcelain slab counters/backsplash, built in JENN-AIR refrigerator, SS Kitchen Aid drawer microwave, wine fridge, and Bosch induction electric stove. Breakfast bar for 2 to enjoy breakfast + views through the floor to ceiling windows. Spacious Master Bedroom w/ luxurious spa-like bathroom w/TOTO toilet, double sinks. Secondary Bedroom is currently used as a den and adjacent to a full bathroom with shower. Desirable study/office with 2 built in desks and tons of cabinet/closet space. Enormous formal dining/living room with access to balcony. Gleaming walnut flooring. Full service building with great amenities! Lock and leave lifestyle at its best! Welcome Home!!",121,Post Oak,Lane,Houstonian Estates Condo,605,121 N Post Oak Lane Unit#605,Houston,77024,1982,"$1,450,000",65944462,2335,,"Primary w/Tub, Tub w/shower, Whirlpool/Jetted Tub",2,0,2,,2
#N/A,ASTORIA,"Welcome to the Astoria High Rise Condominium! This 3 bedroom and 3.5 bath condo features engineered hardwood floors, contemporary kitchen equipped with Miele Stainless steel appliances, gas range stove, marble/silestone countertops, and plenty of cabinet space. Spacious walk in closets, double sinks, master Bath + separate shower, stunning floor to ceiling views, solar shades, and Panoramic view of Uptown. The Astoria offers a full service 24 hour concierge service, and valet parking. Amenities include a fitness center, pool, club room, conference room, and catering kitchen. Schedule a tour!",1409,Post Oak,,Astoria Condos,1404,1409 Post Oak Unit#1404,Houston,77056,2014,"$1,450,000",65127361,2826,,Double Sinks,3,1,3.1,,3
